0,40
1,141
2,135
3,147
4,155
5,156
6,162
7,164
8,164
9,159
10,162
11,167
12,167
13,168
14,165
15,170
16,171
17,171
18,173
19,165
20,165
21,165
22,165
23,165
24,165
25,165
26,165
27,165
28,165
29,173
30,175
31,176
32,177
33,175
34,177
35,183
36,182
37,183
38,184
39,184
40,181
41,185
42,187
43,181
44,183
45,187
46,183
47,189
48,187
49,185
50,183
51,186
52,190
53,186
54,182
55,182
56,182
57,182
58,193
59,197
60,189
61,193
62,194
63,189
64,190
65,189
66,192
67,191
68,197
69,195
70,194
71,200
72,195
73,199
74,192
75,197
76,197
77,199
78,198
79,194
80,194
81,194
82,194
83,194
84,194
85,194
86,194
87,194
88,194
89,200
90,196
91,200
92,198
93,202
94,198
95,199
96,198
97,199
98,199
99,201
100,200
101,203
102,205
103,202
104,204
105,203
106,202
107,204
108,209
109,210
110,206
111,211
112,207
113,207
114,206
115,206
116,207
117,208
118,209
119,211
120,208
121,211
122,208
123,212
124,210
125,210
126,208
127,211
128,209
129,217
130,213
131,213
132,214
133,220
134,216
135,213
136,217
137,217
138,219
139,215
140,214
141,214
142,214
143,214
144,214
145,214
146,214
147,214
148,214
149,218
150,215
151,220
152,215
153,216
154,220
155,218
156,220
157,222
158,224
159,223
160,222
161,222
162,220
163,224
164,220
165,219
166,219
167,220
168,219
169,220
170,217
171,222
172,218
173,222
174,223
175,219
176,221
177,224
178,224
179,222
180,222
181,224
182,220
183,223
184,225
185,220
186,221
187,220
188,220
189,221
190,219
191,221
192,220
193,219
194,219
195,221
196,222
197,221
198,222
199,218
200,218
201,218
202,218
203,218
204,218
205,218
206,218
207,218
208,218
209,223
210,222
211,226
212,224
213,224
214,226
215,226
216,226
217,225
218,226
219,225
220,229
221,225
222,225
223,223
224,225
225,223
226,226
227,226
228,225
229,226
230,225
231,225
232,224
233,225
234,226
235,226
236,227
237,227
238,227
239,225
240,225
241,226
242,228
243,227
244,230
245,227
246,227
247,225
248,227
249,229
250,227
251,226
252,228
253,226
254,227
255,224
256,226
257,224
258,224
259,221
260,220
261,220
262,220
263,220
264,220
265,220
266,220
267,220
268,220
269,222
270,224
271,223
272,226
273,227
274,227
275,225
276,224
277,223
278,226
279,224
280,225
281,225
