952.78,1108.73
1267.20,1297.22
362.06,1086.56
466.86,798.29
419.22,521.10
161.97,399.14
714.59,1496.79
705.06,1862.67
1009.95,1873.76
1734.06,2028.98
1419.65,1008.95
1143.34,1563.31
1133.81,864.81
1152.87,543.28
647.89,454.58
171.50,2084.42
200.08,1851.58
1171.92,2073.33
752.70,177.40
1791.23,1607.66
647.89,1075.47
819.39,731.76
1476.81,643.07
1753.12,1164.17
514.50,2051.16
314.42,1452.44
1143.34,155.22
1457.76,243.92
1734.06,232.83
1467.29,1585.49
1753.12,720.68
114.33,1119.82
171.50,188.48
1495.87,2028.98
428.75,166.31
857.50,2006.81
590.73,1674.19
152.45,742.85
161.97,1408.09
952.78,1507.88
