533,837.76,1014.43
534,821.4,1015.3
535,805.05,1016.17
536,788.69,1017.03
537,772.34,1017.9
538,755.98,1018.77
539,747.72,1019.74
540,739.47,1020.71
541,731.21,1021.68
542,722.96,1022.65
543,714.7,1023.62
544,706.45,1024.59
545,698.19,1025.56
546,689.94,1026.53
547,681.68,1027.5
548,673.43,1028.47
549,665.17,1029.44
550,664.94,1029.5
551,664.71,1029.55
552,664.48,1029.61
553,664.25,1029.66
554,664.02,1029.72
555,663.79,1029.78
556,663.56,1029.83
557,663.33,1029.89
558,663.1,1029.94
559,662.87,1030.0
560,662.64,1030.05
561,662.41,1030.11
562,662.18,1030.17
563,661.95,1030.22
564,661.72,1030.28
565,661.49,1030.33
566,661.26,1030.39
567,661.03,1030.44
568,660.8,1030.5
569,660.57,1030.56
570,660.34,1030.61
571,660.11,1030.67
572,659.88,1030.72
573,659.65,1030.78
574,659.65,1030.8
575,659.65,1030.82
576,659.65,1030.85
577,659.65,1030.87
578,659.65,1030.89
579,659.65,1030.91
580,659.65,1030.93
581,659.65,1030.96
582,659.65,1030.98
583,659.65,1031.0
584,659.65,1031.01
585,659.65,1031.02
586,659.65,1031.03
587,659.65,1031.04
588,659.65,1031.05
589,659.65,1031.07
590,659.65,1031.08
591,659.65,1031.09
592,659.65,1031.1
593,659.65,1031.11
594,659.66,1031.13
595,659.67,1031.15
596,659.68,1031.18
597,659.69,1031.2
598,659.7,1031.22
599,659.71,1031.24
600,659.72,1031.26
601,659.73,1031.29
602,659.74,1031.31
603,659.75,1031.33
604,659.75,1031.35
605,659.75,1031.38
606,659.75,1031.4
607,659.75,1031.42
608,659.75,1031.44
609,659.75,1031.47
610,659.75,1031.49
611,659.75,1031.51
612,659.75,1031.54
613,659.75,1031.56
614,659.76,1031.57
615,659.77,1031.57
616,659.78,1031.58
617,659.79,1031.58
618,659.8,1031.59
619,659.81,1031.59
620,659.82,1031.6
621,659.83,1031.6
622,659.84,1031.61
623,659.85,1031.62
624,659.85,1031.62
625,659.86,1031.63
626,659.87,1031.63
627,659.88,1031.64
628,659.89,1031.64
629,659.9,1031.65
630,659.91,1031.65
631,659.92,1031.66
632,659.93,1031.66
633,659.94,1031.67
634,659.94,1031.69
635,659.94,1031.71
636,659.94,1031.74
637,659.94,1031.76
638,659.94,1031.78
639,659.94,1031.8
640,659.94,1031.82
641,659.94,1031.85
642,659.94,1031.87
643,659.94,1031.89
644,659.94,1031.89
645,659.94,1031.89
646,659.94,1031.89
647,659.94,1031.89
648,659.94,1031.89
649,659.94,1031.89
650,659.94,1031.89
651,659.94,1031.89
652,659.94,1031.89
653,659.94,1031.89
654,659.96,1031.89
655,659.98,1031.89
656,660.0,1031.89
657,660.02,1031.89
658,660.04,1031.89
659,660.05,1031.89
660,660.07,1031.89
661,660.09,1031.89
662,660.11,1031.89
663,660.13,1031.89
664,660.15,1031.89
665,660.16,1031.89
666,660.18,1031.89
667,660.19,1031.89
668,660.21,1031.89
669,660.23,1031.89
670,660.24,1031.89
671,660.26,1031.89
672,660.28,1031.89
673,660.29,1031.89
674,660.31,1031.89
675,660.32,1031.89
676,660.34,1031.89
677,660.36,1031.89
678,660.37,1031.89
679,660.39,1031.89
680,660.41,1031.89
681,660.42,1031.89
682,660.44,1031.89
683,660.45,1031.89
684,660.47,1031.89
685,660.49,1031.89
686,660.5,1031.89
687,660.52,1031.89
688,660.54,1031.89
689,660.55,1031.89
690,660.57,1031.89
691,660.58,1031.89
692,660.6,1031.89
693,660.7,1031.67
694,660.72,1031.69
695,660.74,1031.71
696,660.76,1031.74
697,660.78,1031.76
698,660.8,1031.78
699,660.81,1031.8
700,660.83,1031.82
701,660.85,1031.85
702,660.87,1031.87
703,660.89,1031.89
704,660.7,1031.92
705,660.51,1031.96
706,660.32,1031.99
707,660.13,1032.02
708,659.94,1032.06
709,659.75,1032.09
710,659.56,1032.12
711,659.37,1032.15
712,659.18,1032.19
713,658.99,1032.22
714,655.95,1032.16
715,652.9,1032.11
716,649.86,1032.06
717,646.82,1032.0
718,643.77,1031.95
719,640.73,1031.89
720,637.69,1031.84
721,634.65,1031.78
722,631.6,1031.73
723,628.56,1031.67
724,625.06,1032.36
725,621.56,1033.05
726,618.06,1033.74
727,614.56,1034.43
728,611.06,1035.12
729,607.56,1035.8
730,604.06,1036.49
731,600.56,1037.18
732,597.06,1037.87
733,593.56,1038.56
734,593.35,1038.53
735,593.14,1038.5
736,592.93,1038.48
737,592.72,1038.45
738,592.51,1038.42
739,592.31,1038.39
740,592.1,1038.36
741,591.89,1038.34
742,591.68,1038.31
743,591.47,1038.28
744,591.26,1038.25
745,591.05,1038.22
746,590.84,1038.2
747,590.63,1038.17
748,590.42,1038.14
749,590.22,1038.11
750,590.01,1038.08
751,589.8,1038.06
752,589.59,1038.03
753,589.38,1038.0
754,589.44,1037.93
755,589.49,1037.85
756,589.55,1037.78
757,589.6,1037.71
758,589.66,1037.63
759,589.71,1037.56
760,589.77,1037.49
761,589.83,1037.41
762,589.88,1037.34
763,589.94,1037.27
764,589.99,1037.19
765,590.05,1037.12
766,590.11,1036.99
767,590.17,1036.87
768,590.23,1036.74
769,590.28,1036.61
770,590.34,1036.49
771,590.4,1036.36
772,590.46,1036.24
773,590.52,1036.11
774,590.54,1036.04
775,590.56,1035.98
776,590.58,1035.91
777,590.6,1035.85
778,590.62,1035.78
779,590.63,1035.71
780,590.65,1035.65
781,590.67,1035.58
782,590.69,1035.52
783,590.71,1035.45
784,590.71,1035.4
785,590.71,1035.36
786,590.71,1035.32
787,590.71,1035.27
788,590.71,1035.22
789,590.71,1035.18
790,590.71,1035.13
791,590.71,1035.09
792,590.71,1035.05
793,590.71,1035.0
794,590.71,1035.01
795,590.71,1035.02
796,590.71,1035.03
797,590.71,1035.04
798,590.71,1035.06
799,590.71,1035.07
800,590.71,1035.08
801,590.71,1035.09
802,590.71,1035.1
803,590.71,1035.11
804,590.71,1035.12
805,590.71,1035.13
806,590.71,1035.14
807,590.71,1035.15
808,590.71,1035.16
809,590.71,1035.18
810,590.71,1035.19
811,590.71,1035.2
812,590.71,1035.21
813,590.71,1035.22
814,590.64,1035.39
815,590.58,1035.55
816,590.51,1035.72
817,590.45,1035.89
818,590.38,1036.06
819,590.31,1036.22
820,590.25,1036.39
821,590.18,1036.56
822,590.12,1036.72
823,590.05,1036.89
824,589.94,1037.15
825,589.82,1037.4
826,589.71,1037.66
827,589.59,1037.91
828,589.48,1038.17
829,589.37,1038.43
830,589.25,1038.68
831,589.14,1038.94
832,589.02,1039.19
833,588.91,1039.45
834,588.83,1039.64
835,588.75,1039.82
836,588.67,1040.01
837,588.59,1040.2
838,588.51,1040.39
839,588.43,1040.57
840,588.35,1040.76
841,588.27,1040.95
842,588.19,1041.14
843,588.1,1041.32
844,588.02,1041.51
845,587.94,1041.7
846,587.86,1041.89
847,587.78,1042.07
848,587.7,1042.26
849,587.62,1042.45
850,587.54,1042.64
851,587.46,1042.82
852,587.38,1043.01
853,581.96,1046.12
854,580.76,1044.22
855,579.56,1042.32
856,578.36,1040.41
857,577.16,1038.51
858,575.95,1036.61
859,574.75,1034.71
860,573.55,1032.81
861,572.35,1030.9
862,571.15,1029.0
863,569.95,1027.1
864,568.75,1025.2
865,567.55,1023.29
866,566.35,1021.39
867,565.15,1019.49
868,563.94,1017.59
869,562.74,1015.69
870,561.54,1013.78
871,560.34,1011.88
872,559.14,1009.98
873,564.61,993.53
874,570.08,977.07
875,568.08,973.79
876,566.08,970.51
877,559.79,968.15
878,553.51,965.79
879,547.22,963.43
880,540.93,961.07
881,534.65,958.71
882,528.36,956.35
883,522.07,953.99
884,515.79,951.63
885,509.5,949.27
886,501.23,946.36
887,492.95,943.44
888,484.68,940.53
889,476.41,937.62
890,468.13,934.7
891,459.86,931.79
892,451.59,928.88
893,443.32,925.97
894,435.04,923.05
895,426.77,920.14
896,418.99,916.23
897,411.21,912.31
898,403.44,908.4
899,395.66,904.48
900,387.88,900.57
901,380.1,896.66
902,372.32,892.74
903,364.55,888.83
904,356.77,884.91
905,348.99,881.0
906,346.83,880.72
907,344.67,880.43
908,342.5,880.15
909,340.34,879.87
910,338.18,879.58
911,336.02,879.3
912,333.86,879.01
913,331.7,878.73
914,329.53,878.45
915,327.37,878.16
916,325.21,877.88
917,320.83,877.13
918,316.44,876.38
919,312.06,875.62
920,307.68,874.87
921,303.3,874.12
922,298.91,873.37
923,294.53,872.62
924,290.15,871.86
925,285.76,871.11
926,281.38,870.36
927,277.0,869.61
928,272.62,868.86
929,268.23,868.11
930,263.85,867.35
931,259.47,866.6
932,255.08,865.85
933,250.7,865.1
934,246.32,864.35
935,241.94,863.59
936,237.55,862.84
937,233.17,862.09
938,225.19,862.09
939,217.21,862.09
940,209.23,862.09
941,201.25,862.09
942,193.27,862.09
943,185.3,862.09
944,177.32,862.09
945,169.34,862.09
946,161.36,862.09
947,153.38,862.09
948,148.28,869.3
949,143.19,876.5
950,138.09,883.71
951,133.0,890.91
952,127.9,898.12
953,124.74,906.08
954,121.59,914.04
955,118.43,922.01
956,115.27,929.97
957,112.12,937.93
958,108.96,945.89
959,105.8,953.85
960,102.64,961.82
961,99.49,969.78
962,96.33,977.74
963,96.16,978.8
964,95.99,979.85
965,95.82,980.91
966,95.65,981.96
967,95.47,983.02
968,95.3,984.08
969,95.13,985.13
970,94.96,986.19
971,94.79,987.24
972,94.62,988.3
973,94.48,989.06
974,94.33,989.82
975,94.19,990.58
976,94.05,991.35
977,93.91,992.11
978,93.76,992.87
979,93.62,993.63
980,93.48,994.39
981,93.33,995.15
982,93.19,995.91
983,93.05,996.68
984,92.9,997.44
985,92.76,998.2
986,92.62,998.96
987,92.48,999.72
988,92.33,1000.48
989,92.19,1001.25
990,92.05,1002.01
991,91.9,1002.77
992,91.76,1003.53
993,91.68,1007.94
994,91.61,1012.36
995,91.53,1016.77
996,91.46,1021.19
997,91.38,1025.61
998,91.3,1030.02
999,91.23,1034.43
1000,91.15,1038.85
1001,91.08,1043.27
1002,91.0,1047.68
