0,6
1,29
2,23
3,24
4,28
5,29
6,28
7,26
8,29
9,26
10,29
11,30
12,32
13,32
14,30
15,29
16,32
17,27
18,33
19,28
20,28
21,28
22,28
23,28
24,28
25,28
26,28
27,28
28,28
29,31
30,29
31,32
32,33
33,31
34,29
35,33
36,32
37,29
38,34
39,31
40,29
41,33
42,29
43,30
44,32
45,31
46,31
47,34
48,32
49,31
50,29
51,30
52,35
53,32
54,30
55,30
56,30
57,30
58,35
59,37
60,35
61,32
62,34
63,32
64,35
65,35
66,35
67,33
68,36
69,34
70,36
71,37
72,38
73,34
74,34
75,35
76,34
77,34
78,39
79,34
80,34
81,34
82,34
83,34
84,34
85,34
86,34
87,34
88,34
89,36
90,35
91,40
92,35
93,35
94,39
95,38
96,37
97,36
98,39
99,37
100,39
101,40
102,40
103,42
104,39
105,39
106,38
107,38
108,42
109,39
110,40
111,42
112,39
113,41
114,41
115,43
116,42
117,41
118,44
119,44
120,46
121,47
122,44
123,44
124,45
125,45
126,44
127,44
128,46
129,46
130,45
131,44
132,47
133,46
134,44
135,46
136,46
137,44
138,49
139,44
140,43
141,43
142,43
143,43
144,43
145,43
146,43
147,43
148,43
149,45
150,44
151,45
152,47
153,45
154,48
155,48
156,48
157,47
158,49
159,49
160,50
161,47
162,50
163,47
164,46
165,48
166,48
167,50
168,49
169,47
170,48
171,48
172,49
173,47
174,50
175,48
176,48
177,46
178,47
179,46
180,48
181,47
182,48
183,48
184,49
185,49
186,49
187,48
188,48
189,49
190,51
191,51
192,50
193,48
194,48
195,49
196,52
197,48
198,49
199,47
200,47
201,47
202,47
203,47
204,47
205,47
206,47
207,47
208,47
209,48
210,49
211,51
212,49
213,49
214,50
215,51
216,51
217,51
218,53
219,50
220,51
221,49
222,51
223,50
224,50
225,51
226,51
227,49
228,50
229,48
230,49
231,51
232,51
233,51
234,51
235,54
236,51
237,51
238,55
239,53
240,54
241,50
242,51
243,53
244,53
245,54
246,53
247,53
248,55
249,53
250,55
251,54
252,54
253,53
254,54
255,54
256,51
257,52
258,55
259,52
260,51
261,51
262,51
263,51
264,51
265,51
266,51
267,51
268,51
269,53
270,57
271,54
272,52
273,52
274,53
275,52
276,52
277,52
278,54
279,55
280,55
281,52
282,53
283,51
284,54
285,55
286,53
287,51
288,54
289,52
290,54
291,51
292,52
293,52
294,53
295,54
296,53
297,51
298,53
299,51
300,52
301,52
302,52
303,53
304,53
305,53
306,53
307,52
308,52
309,51
310,50
311,53
312,54
313,52
314,52
315,51
316,53
317,52
318,53
319,52
320,52
321,52
322,52
323,52
324,52
325,52
326,52
327,52
328,52
329,53
330,55
331,54
332,52
333,54
334,54
335,55
336,54
337,54
338,54
339,56
340,57
341,54
342,53
343,55
344,57
345,58
346,54
347,57
348,55
349,57
350,55
351,55
352,55
353,54
354,56
355,56
356,56
357,57
358,61
359,59
360,62
361,56
362,56
363,58
364,58
365,58
366,58
367,58
368,58
369,58
370,57
371,56
372,56
373,58
374,58
375,57
376,58
377,57
378,55
379,53
380,53
381,53
382,53
383,53
384,53
385,53
386,53
387,53
388,53
389,55
390,54
391,55
392,54
393,56
394,54
395,56
396,55
397,55
398,58
399,60
400,57
401,54
402,56
403,55
404,56
405,57
406,57
407,55
408,57
409,57
410,54
411,54
412,54
413,53
414,56
415,54
416,56
417,58
418,59
419,58
420,55
421,56
422,56
423,57
424,56
425,55
426,55
427,55
428,61
429,55
430,57
431,58
432,55
433,58
434,57
435,56
436,56
437,55
438,60
439,53
440,53
441,53
442,53
443,53
444,53
445,53
446,53
447,53
448,53
449,54
450,55
451,57
452,56
453,57
454,58
455,57
456,55
457,58
458,57
459,55
460,55
461,57
462,55
463,59
464,60
465,60
466,57
467,56
468,58
469,56
470,57
471,58
472,55
473,59
474,59
475,61
476,56
477,58
478,56
479,58
480,58
481,56
482,56
483,59
484,59
485,57
486,54
487,53
488,53
489,57
490,57
491,53
492,53
493,54
494,55
495,59
496,54
497,54
498,54
499,55
500,54
501,54
502,54
503,54
504,54
505,54
506,54
507,54
508,54
509,61
510,55
511,55
512,56
513,58
514,57
515,57
516,56
517,58
518,58
519,59
520,58
521,58
522,59
523,57
524,59
525,60
526,59
527,59
528,58
529,58
530,60
531,59
532,57
533,59
534,58
535,58
536,58
537,56
538,58
539,58
540,58
541,58
542,56
543,58
544,56
545,56
546,55
547,56
548,55
549,56
550,57
551,53
552,53
553,54
554,55
555,53
556,53
557,53
558,54
559,52
560,52
561,52
562,52
563,52
564,52
565,52
566,52
567,52
568,52
569,55
570,55
571,54
572,54
573,54
574,55
575,55
576,56
577,55
578,55
579,57
580,54
581,54
582,54
583,54
584,55
585,53
586,58
587,57
588,56
589,56
590,56
591,55
592,56
593,59
594,56
595,57
596,59
597,58
598,58
599,58
600,57
601,56
602,55
603,56
604,55
605,55
606,58
607,56
608,54
609,53
610,56
611,55
612,54
613,58
614,53
615,54
616,55
617,57
618,57
619,54
620,54
621,54
622,54
623,54
624,54
625,54
626,54
627,54
628,54
629,57
630,58
631,62
632,56
633,57
634,55
635,55
636,58
637,57
638,57
639,58
640,56
641,60
642,56
643,56
644,57
645,56
646,57
647,58
648,59
649,61
650,57
651,60
652,57
653,58
654,60
655,58
656,58
657,61
658,61
659,62
660,61
661,60
662,59
663,59
664,59
665,58
666,58
667,59
668,61
669,62
670,58
671,58
672,59
673,58
674,57
675,56
676,57
677,56
678,56
679,53
680,53
681,53
682,53
683,53
684,53
685,53
686,53
687,53
688,53
689,55
690,57
691,57
692,54
693,52
694,55
695,56
696,51
697,55
698,54
699,58
700,54
701,56
702,53
703,54
704,54
705,57
706,51
707,56
708,52
709,56
710,51
711,52
712,51
713,52
714,52
715,53
716,52
717,54
718,53
719,56
720,50
721,53
722,51
723,51
724,51
725,51
726,51
727,51
728,49
729,53
730,51
731,52
732,51
733,51
734,53
735,54
736,50
737,53
738,49
739,48
740,47
741,47
742,47
743,47
744,47
745,47
746,47
747,47
748,47
749,50
750,50
751,49
752,55
753,51
754,48
755,53
756,53
757,50
758,48
759,53
760,51
761,48
762,51
763,51
764,51
765,54
766,51
767,52
768,49
769,50
770,50
771,49
772,51
773,49
774,50
775,53
776,51
777,51
778,50
779,50
780,52
781,50
782,51
783,51
784,49
785,52
786,52
787,51
788,51
789,50
790,53
791,50
792,51
793,51
794,50
795,51
796,51
797,52
798,48
799,48
800,48
801,48
802,48
803,48
804,48
805,48
806,48
807,48
808,48
809,50
810,49
811,48
812,50
813,51
814,48
815,48
816,51
817,53
818,49
819,49
820,48
821,47
822,47
823,47
824,45
825,47
826,52
827,47
828,46
829,45
830,47
831,46
832,46
833,49
834,45
835,44
836,46
837,45
838,42
839,44
840,44
841,44
842,42
843,43
844,42
845,39
846,39
847,42
848,38
849,42
850,41
851,39
852,39
853,39
854,35
855,37
856,36
857,39
858,37
859,35
860,35
861,35
862,35
863,35
864,35
865,35
866,35
867,35
868,35
869,41
870,35
871,37
872,37
873,36
874,35
875,39
876,36
877,39
878,38
879,36
880,37
881,37
882,34
883,36
884,33
885,36
886,35
887,35
888,37
889,37
890,34
891,33
892,32
893,34
894,33
895,35
896,33
897,33
898,37
899,37
900,32
901,32
902,32
903,32
904,33
905,32
906,32
907,31
908,34
909,36
910,30
911,32
912,32
913,32
914,33
915,33
916,31
917,31
918,35
919,30
920,30
921,30
922,30
923,30
924,30
925,30
926,30
927,30
928,30
929,35
930,33
931,32
932,31
933,32
934,34
935,32
936,32
937,33
938,33
939,35
940,36
941,31
942,31
943,34
944,32
945,34
946,33
947,34
948,32
949,32
950,34
951,30
952,25
953,21
954,16
955,14
956,14
957,13
958,11
959,6
