279,477.17,1110.28
280,480.31,1105.42
281,483.45,1100.56
282,486.58,1095.7
283,489.72,1090.84
284,492.86,1085.99
285,496.0,1081.13
286,499.14,1076.27
287,502.27,1071.41
288,505.41,1066.55
289,508.55,1061.69
290,513.16,1057.21
291,517.77,1052.73
292,522.39,1048.25
293,527.0,1043.77
294,531.61,1039.29
295,536.22,1034.8
296,540.83,1030.32
297,545.45,1025.84
298,550.06,1021.36
299,554.67,1016.88
300,556.52,1012.97
301,558.38,1009.05
302,560.23,1005.14
303,562.09,1001.22
304,563.94,997.31
305,565.79,993.4
306,567.65,989.48
307,569.5,985.57
308,571.36,981.65
309,573.21,977.74
310,575.99,972.54
311,578.76,967.34
312,581.54,962.14
313,584.32,956.95
314,587.1,951.75
315,589.87,946.55
316,592.65,941.35
317,595.43,936.15
318,598.2,930.95
319,600.98,925.75
320,603.76,920.56
321,606.53,915.36
322,609.31,910.16
323,612.09,904.96
324,614.87,899.76
325,617.64,894.56
326,620.42,889.37
327,623.2,884.17
328,625.97,878.97
329,628.75,873.77
330,629.62,871.43
331,630.49,869.08
332,631.36,866.74
333,632.23,864.4
334,633.1,862.06
335,633.97,859.71
336,634.84,857.37
337,635.7,855.03
338,636.57,852.68
339,637.44,850.34
340,638.31,848.0
341,639.18,845.66
342,640.05,843.31
343,640.92,840.97
344,640.63,840.08
345,640.35,839.19
346,640.06,838.3
347,639.78,837.41
348,639.49,836.52
349,639.21,835.63
350,638.92,834.74
351,638.64,833.85
352,638.35,832.96
353,638.07,832.07
354,637.78,831.18
355,638.3,829.53
356,638.82,827.89
357,639.34,826.24
358,639.86,824.59
359,640.38,822.94
360,640.89,821.3
361,641.41,819.65
362,641.93,818.0
363,642.45,816.35
364,642.97,814.71
365,643.49,813.06
366,644.1,811.4
367,644.72,809.74
368,645.33,808.09
369,645.94,806.43
370,646.56,804.77
371,647.17,803.11
372,647.79,801.45
373,648.4,799.79
374,649.01,798.14
375,649.63,796.48
376,650.24,794.82
377,650.2,794.79
378,650.16,794.76
379,650.12,794.73
380,650.07,794.7
381,650.03,794.67
382,649.99,794.65
383,649.95,794.62
384,649.91,794.59
385,649.87,794.56
386,649.83,794.53
387,649.79,794.5
388,649.74,794.47
389,649.7,794.44
390,649.66,794.41
391,649.62,794.38
392,649.58,794.35
393,649.54,794.32
394,649.5,794.3
395,649.46,794.27
396,649.41,794.24
397,649.37,794.21
398,649.33,794.18
399,649.29,794.15
400,649.52,793.55
401,649.75,792.95
402,649.97,792.35
403,650.2,791.75
404,650.43,791.15
405,650.66,790.55
406,650.89,789.95
407,651.11,789.35
408,651.34,788.75
409,651.57,788.15
410,651.57,788.15
411,651.57,788.15
412,651.57,788.15
413,651.57,788.15
414,651.57,788.15
415,651.57,788.15
416,651.57,788.15
417,651.57,788.15
418,651.57,788.15
419,651.57,788.15
420,651.57,788.15
421,651.57,788.15
422,651.57,788.15
423,651.57,788.15
424,651.57,788.15
425,651.57,788.15
426,651.57,788.15
427,651.57,788.15
428,651.57,788.15
429,651.57,788.15
430,651.57,788.15
431,651.57,788.15
432,651.57,788.15
433,651.57,788.15
434,651.57,788.15
435,651.57,788.15
436,651.57,788.15
437,651.57,788.15
438,651.57,788.15
439,651.57,788.15
440,651.57,788.15
441,651.57,788.15
442,651.57,788.15
443,651.57,788.15
444,651.57,788.15
445,651.57,788.15
446,651.57,788.15
447,651.57,788.15
448,651.57,788.15
449,651.57,788.15
450,651.57,788.15
451,651.57,788.15
452,651.57,788.15
