997,38.3,1390.68
998,47.54,1394.12
999,56.79,1397.45
1000,66.03,1400.88
1001,75.27,1404.21
1002,84.51,1407.65
1003,93.85,1410.97
1004,103.09,1414.41
1005,112.33,1417.74
1006,121.58,1421.17
1007,130.82,1424.5
1008,135.2,1426.39
1009,139.58,1428.38
1010,144.06,1430.27
1011,148.44,1432.26
1012,152.83,1434.15
1013,157.21,1436.03
1014,161.59,1438.03
1015,166.07,1439.91
1016,170.45,1441.91
1017,174.84,1443.79
1018,177.31,1443.68
1019,179.89,1443.46
1020,182.36,1443.35
1021,184.94,1443.13
1022,187.41,1443.02
1023,189.98,1442.91
1024,192.56,1442.68
1025,195.03,1442.57
1026,197.61,1442.35
1027,200.08,1442.24
1028,203.23,1441.02
1029,206.37,1439.8
1030,209.52,1438.58
1031,212.66,1437.36
1032,215.81,1436.14
1033,218.95,1434.81
1034,222.09,1433.59
1035,225.24,1432.37
1036,228.38,1431.15
1037,231.53,1429.93
1038,234.67,1428.6
1039,237.72,1427.27
1040,240.77,1425.94
1041,243.91,1424.72
1042,246.96,1423.39
1043,250.11,1422.06
1044,253.25,1420.73
1045,256.3,1419.4
1046,259.35,1418.07
1047,262.49,1416.74
1048,265.64,1415.52
1049,268.68,1414.19
1050,271.73,1412.86
1051,274.88,1411.53
1052,278.02,1410.2
1053,281.07,1408.87
1054,284.22,1407.65
1055,287.26,1406.32
1056,290.41,1404.99
1057,293.46,1403.66
1058,294.89,1403.1
1059,296.22,1402.55
1060,297.65,1401.99
1061,299.08,1401.44
1062,300.51,1400.88
1063,301.84,1400.33
1064,303.27,1399.78
1065,304.7,1399.22
1066,306.03,1398.67
1067,307.46,1398.11
1068,311.08,1396.56
1069,314.61,1394.9
1070,318.23,1393.35
1071,321.75,1391.79
1072,325.38,1390.24
1073,329.0,1388.58
1074,332.52,1387.03
1075,336.14,1385.47
1076,339.67,1383.81
1077,343.29,1382.26
1078,345.76,1381.26
1079,348.24,1380.26
1080,350.72,1379.15
1081,353.2,1378.16
1082,355.67,1377.16
1083,358.15,1376.16
1084,360.63,1375.16
1085,363.11,1374.05
1086,365.58,1373.06
1087,368.06,1372.06
1088,369.77,1371.28
1089,371.59,1370.62
1090,373.3,1369.84
1091,375.11,1369.06
1092,376.83,1368.4
1093,378.54,1367.62
1094,380.35,1366.85
1095,382.07,1366.07
1096,383.88,1365.41
1097,385.59,1364.63
1098,392.17,1361.97
1099,398.74,1359.2
1100,405.22,1356.54
1101,411.79,1353.87
1102,418.37,1351.21
1103,424.85,1348.44
1104,431.42,1345.78
1105,437.99,1343.12
1106,444.57,1340.35
1107,451.14,1337.69
1108,457.62,1335.03
1109,464.2,1332.25
1110,470.77,1329.59
1111,477.25,1326.93
1112,483.82,1324.27
1113,490.4,1321.5
1114,496.97,1318.84
1115,503.55,1316.18
1116,510.02,1313.41
1117,516.6,1310.74
1118,521.46,1308.75
1119,526.22,1306.86
1120,531.08,1304.98
1121,535.84,1302.98
1122,540.61,1300.99
1123,545.47,1299.1
1124,550.23,1297.22
1125,555.09,1295.22
1126,559.86,1293.23
1127,564.71,1291.34
1128,564.9,1291.12
1129,565.19,1291.01
1130,565.38,1290.9
1131,565.57,1290.68
1132,565.86,1290.45
1133,566.05,1290.34
1134,566.24,1290.12
1135,566.43,1290.01
1136,566.72,1289.79
1137,566.91,1289.68
1138,567.0,1289.57
1139,567.1,1289.46
1140,567.19,1289.35
1141,567.29,1289.24
1142,567.38,1289.12
1143,567.48,1289.12
1144,567.57,1289.01
1145,567.67,1288.9
1146,567.76,1288.79
1147,567.86,1288.68
1148,567.95,1288.68
1149,567.95,1288.57
1150,568.05,1288.46
1151,568.14,1288.46
1152,568.24,1288.46
1153,568.24,1288.35
1154,568.33,1288.35
1155,568.43,1288.24
1156,568.43,1288.24
1157,568.53,1288.13
1158,568.62,1288.02
1159,568.62,1287.79
1160,568.72,1287.68
1161,568.72,1287.46
1162,568.81,1287.35
1163,568.81,1287.24
1164,568.91,1287.02
1165,568.91,1286.91
1166,569.0,1286.69
1167,569.1,1286.57
1168,569.1,1286.46
1169,569.19,1286.24
1170,569.19,1286.13
1171,569.29,1285.91
1172,569.29,1285.8
1173,569.38,1285.69
1174,569.38,1285.47
1175,569.48,1285.35
1176,569.48,1285.13
1177,569.57,1285.02
1178,569.67,1284.69
1179,569.67,1284.36
1180,569.76,1284.13
1181,569.76,1283.8
1182,569.86,1283.47
1183,569.86,1283.14
1184,569.86,1282.8
1185,569.95,1282.58
1186,569.95,1282.25
1187,570.05,1281.92
1188,570.15,1281.47
1189,570.34,1281.14
1190,570.43,1280.7
1191,570.62,1280.25
1192,570.72,1279.81
1193,570.81,1279.48
1194,571.0,1279.03
1195,571.1,1278.59
1196,571.29,1278.26
1197,571.38,1277.82
