0,194,1143
1,220,598
2,633,1061
3,62,1170
4,221,735
5,60,371
6,214,556
7,629,1194
8,1,888
9,1,735
10,892,1182
11,337,1195
12,4,311
13,120,1195
14,1,1175
15,3,1192
16,279,1194
17,453,1017
18,733,1192
19,869,1157
20,241,588
21,62,1114
22,1,884
23,0,644
24,776,1193
25,58,654
26,1,402
27,533,1002
28,2,498
29,14,1197
30,633,1192
31,586,1192
32,118,549
33,639,1191
34,663,1199
35,1,344
36,434,823
37,195,601
38,405,1190
39,605,1198
40,278,697
41,248,1078
42,4,340
43,270,1193
44,571,1009
45,344,661
46,428,887
47,2,1139
48,125,850
49,460,974
50,0,1169
51,3,857
52,2,468
53,458,1196
54,452,1175
55,2,377
56,793,1179
57,0,677
58,692,999
59,1,269
60,450,1193
61,1,1191
62,453,1197
63,1,1188
64,821,1194
65,237,678
66,281,643
67,0,1197
68,896,1196
69,0,257
70,779,1196
71,596,1170
72,72,541
73,198,490
74,275,694
75,0,490
76,291,855
77,586,1197
78,401,1188
79,0,332
