1829.34,2217.47
2153.29,2383.78
1495.87,2184.20
3582.46,210.66
1724.54,121.96
266.78,210.66
3525.30,765.03
1667.37,2583.35
2115.18,1884.85
1286.26,2195.29
905.14,2184.20
171.50,2028.98
1314.84,1884.85
1029.01,1840.50
771.75,1773.97
543.09,2173.12
3620.57,1829.41
2734.49,2716.40
2572.51,3026.84
2420.07,3281.85
2277.15,3714.26
1657.84,2971.41
1591.15,3359.46
1400.59,3802.96
524.03,2561.17
171.50,2749.66
228.67,3104.45
2067.54,1507.88
1762.65,1829.41
1400.59,1485.70
1124.28,1507.88
895.62,1408.09
2810.71,3292.94
3039.38,2904.88
2505.82,2539.00
2229.51,3459.25
2372.43,2106.59
1610.20,1574.40
1276.73,2539.00
990.89,2505.74
181.03,2405.95
524.03,2893.79
2000.84,1053.30
2734.49,2217.47
3544.35,2982.49
1981.79,3692.08
2391.48,1574.40
2029.43,2771.83
1953.20,2982.49
1867.45,3270.76
1190.98,2982.49
809.87,2749.66
504.97,3281.85
142.92,1696.36
2134.23,731.76
3115.60,3736.43
3153.71,3315.11
3287.10,2871.62
2953.63,2394.86
3458.60,3403.81
3591.99,3680.99
3210.88,4157.75
2210.46,3093.37
3115.60,232.83
2477.23,1851.58
1715.01,1230.69
1467.29,1164.17
1095.70,1164.17
2286.68,1208.52
1705.48,3680.99
200.08,3470.34
1257.67,4213.19
971.84,3525.77
2953.63,1707.45
2582.04,565.45
1600.67,576.54
1143.34,665.24
228.67,1130.91
2744.01,3869.48
1753.12,4224.27
3544.35,2383.78
2648.74,1053.30
2181.87,232.83
495.45,1430.27
619.31,886.99
562.14,3891.65
2229.51,4257.54
219.14,576.54
657.42,266.10
3315.68,1907.02
3144.18,1252.87
2686.85,210.66
3582.46,1330.48
181.03,4091.23
752.70,4268.62
2763.07,4279.71
1200.51,177.40
3591.99,4202.10
3067.96,631.98
2705.90,1474.62
